"id","main_group","groupa","username","title","type","is_end","updatedt","isban","islock","published","isbad","pack_draft","pack_selling","status","fav","chapter","visitors_all","visitors"
"1628694","1","26","jstawann","กระทู้อวยแฟน [MarkBam]","2","0","24/4/2017"," 20:56:21","0","1","N","0","0","0","0","35","2","270","0"
"1632460","1","26","yenta4oh","BABY MONSTER (EXO SEHUN x RVV IRENE)","2","0","8/5/2017"," 14:45:05","0","1","N","0","0","0","0","22","4","215","1"
"1627046","1","18","annie12","Test create world","2","0","3/5/2017"," 16:25:30","0","1","N","0","0","0","0","0","4","6","0"
"1617670","1","1","bbookkbook116","Mr.Taxi สู่สุขติน่ะเหรอ... อ๋อ! ขึ้นรถมาเลย [Yaoi] (ยังไม่อัพ)","2","0","11/4/2017"," 15:26:49","0","1","N","0","0","0","0","1222","0","1231","24"
"1624849","1","26","Ktwiceonce","(twice) Breath Becomes Air ; 2yeon","1","0","17/4/2017"," 16:10:13","0","1","N","0","0","0","0","12","0","415","10"
"1621205","1","0","wimonsirimam","Fic inazuma(สึรุงิxคินาโกะ)รักที่ไม่มีวันหายไป","2","0","15/4/2017"," 9:17:08","0","1","N","0","0","0","0","4","6","37","0"
"1623812","3","4","ratchanee7725","แปลเพลงญี่ปุ่นมั่วไปสไตล์เหมียว","2","0","15/4/2017"," 21:04:36","0","1","N","0","0","0","0","0","1","6","0"
"1630931","1","26","933769878","SF/OS got7 yugjae markjae youngbam bamjae short fic By. pgy_j","2","0","4/6/2017"," 15:20:18","0","1","N","0","0","0","0","43","3","933","42"
"1615535","1","14","meily0020","วันเร่าร้อนของสองเรา","2","0","2/4/2017"," 18:21:08","0","1","N","0","0","0","0","0","0","8","0"
"1617712","1","21","Momaypatcharee","sehunX YOU รักนะรุ่นพี่","2","0","5/4/2017"," 21:47:43","0","1","N","0","0","0","0","9","0","18","0"
"1615568","1","26","iam-eveviekissme","TWIN &#9889;&#65039; HONGMARK","2","0","28/5/2017"," 17:44:39","0","1","N","0","0","0","0","346","6","3019","40"
"1617070","1","2","Laughingjill2500","ป่วนหัวใจจอมเวทย์","2","0","30/4/2017"," 23:11:01","0","1","N","0","0","0","0","0","1","3","0"
"1615019","1","2","Pj_princess","Code Line #ฟิคสายรหัส #ChanYun #DoubleB #JunJin #Ikon","2","0","17/5/2017"," 13:27:59","0","1","N","0","0","0","0","18","4","191","3"
"1630019","1","26","kingninghae","ป่วนหัวใจยัยฉลาด","2","0","30/4/2017"," 22:48:58","0","1","N","0","0","0","0","1","3","14","0"
"1617863","1","22","sthrnglaceiyk","เกิดใหม่เป็นนิ้งจอกเก้าหางในโลกแฟนตาซีครับผม(Yiao)","2","0","0000-00-00 00:00:00","0","0","N","0","0","0","0","2","0","33","0"
"1621882","1","0","Ma_li","bad playing","2","0","16/5/2017"," 20:46:18","0","1","N","0","0","0","0","51","4","2476","107"
"1622649","1","1","Huskysiberian","[YAOI] Night story คืนนี้รับอะไรดีครับ","2","0","13/4/2017"," 20:46:09","0","1","N","0","0","0","0","0","1","6","0"
"1628469","1","26","851648695","(seventeen) Three musketeers ! Soonhoon vs. Wonhoon vs. Gyuhoon","2","0","22/4/2017"," 18:36:12","0","1","N","0","0","0","0","21","1","101","5"
"1615121","1","2","CJSN","[BTS X YOU] Men's dreams","2","0","1/6/2017"," 22:16:31","0","1","N","0","0","0","0","33","3","205","36"
"1625944","1","16","koitokun","Ace The Elemental เอสกับโรงเรียนมหาเวทเอเลมปัส","2","0","12/5/2017"," 20:26:24","0","1","N","0","0","0","0","11","2","82","4"
"1616912","1","26","bowjungpp2","[HIGHLIGHT]  I NEED YOUR HAND &#10084; DOOSEOB","2","0","10/5/2017"," 16:20:33","0","1","N","0","0","0","0","8","5","440","20"
"1617108","1","0","541416851234af","Hello Sarang","2","0","7/4/2017"," 14:36:54","0","1","N","0","0","0","0","0","2","4","0"
"1626040","1","26","petong_jmk","เก็บรัก&#9825;&#12290; #MarkBam","2","0","18/4/2017"," 22:10:13","0","1","N","0","0","0","0","16","1","165","3"
"1619150","1","3","punsucha","Soul destiny  รักนี้ผีไม่หลอก","2","0","2/5/2017"," 19:49:26","0","1","N","0","0","0","0","1","9","59","0"
"1615139","1","0","bcchange","SPARK : NAMTHIPxVATANIKA","1","0","13/5/2017"," 1:01:45","0","1","N","0","0","0","0","87","0","2368","25"
"1618047","1","1","napasangtip","บังทันเชิญรับยา","2","0","4/6/2017"," 19:05:58","0","1","N","0","0","0","0","6","2","238","5"
"1615060","1","26","ppm3soul","os/sf BTS | GREYSCALE","2","0","29/5/2017"," 0:40:16","0","1","N","0","0","0","0","102","4","1411","29"
"1618511","1","1","Natladamoei","Chanbaek  ฟิคสั้น","2","0","7/4/2017"," 23:37:47","0","1","N","0","0","0","0","7","2","28","0"
"1616528","1","2","912031011","[ EXO &#9818; BLACKPINK ] E R O S","2","0","5/4/2017"," 3:18:54","0","1","N","0","0","0","0","63","2","1331","19"
"1622784","1","30","Real_Choi_HaeEun","&#9899;ONE PIECE&#9899; - &#12302;THIEF&#12303;","2","0","7/5/2017"," 4:07:43","0","1","N","0","0","0","0","13","2","371","14"
"1616619","1","27","Nakaruma","[ One Short ]The Mask Singer อีกาหนุ่ม x มังกรสาว","1","0","4/4/2017"," 11:24:36","0","1","N","0","0","0","0","7","0","625","8"
"1622104","1","4","applove1229","โลกที่ไม่ได้มีด้านเดียว","2","0","24/4/2017"," 13:51:20","0","1","N","0","0","0","0","0","2","17","0"
"1621600","1","26","okplus","(One shot-Wenrene)  my member  :  รักนะ...เมมเบอร์ของฉัน","1","0","12/4/2017"," 0:55:17","0","1","N","0","0","0","0","16","0","362","9"
"1624978","1","0","pleng_9","First Love (Yuri)","1","0","17/4/2017"," 17:59:31","0","1","N","0","0","0","0","4","0","671","20"
"1618063","1","21","NoinaTM5623","Future รักของฉันอยู่ชาติหน้า","2","0","22/4/2017"," 12:57:24","0","1","N","0","0","0","0","1","1","12","1"
"1617738","1","0","Guzljung","Nong juhoe![junhwan/junjin ft:YG]","2","0","5/4/2017"," 22:24:42","0","1","N","0","0","0","0","0","0","0","0"
"1617739","1","26","iamlookmoo_","[FIC BTS] my brother | kookmin","2","0","8/4/2017"," 18:30:35","0","1","N","0","0","0","0","15","1","55","0"
"1620658","1","12","spider05","จ้าวหฤทัยเทวินทร์","2","0","18/5/2017"," 23:36:08","0","1","N","0","0","0","0","37","3","345","1"
"1616350","1","2","WNRT","ไม่บอกรักแต่รักมาก","2","0","5/4/2017"," 15:26:42","0","1","N","0","0","0","0","0","1","14","0"
"1617311","1","26","byunee61","[Fic Exo] #พี่ชานของน้องแบค  Chanbaek [ft.hunhan Kaisoo]","2","0","7/4/2017"," 19:38:57","0","1","N","0","0","0","0","65","3","245","2"
"1624439","1","26","Mojiiii_225","[OS/SF produce101 season2] | {Flower Boys} &#10084;&#65039;","2","0","14/5/2017"," 14:42:31","0","1","N","0","0","0","0","360","6","3588","30"
"1629635","1","26","betablocker","[Fic TWICE] ..เคลิ้ม.. [DubChaeng]","2","0","27/4/2017"," 0:09:37","0","1","N","0","0","0","0","38","3","465","3"
"1620070","1","16","VanDerDecken","Realm Of Demon","2","0","10/4/2017"," 15:21:45","0","1","N","0","0","0","0","0","2","130","7"
"1619727","1","2","tow03","บ่วงปาลิน","2","0","3/6/2017"," 21:57:05","0","1","N","0","0","0","0","20","3","201","77"
"1617701","1","26","khingathiyaphon","[OS/SF GOT7] ฟิคสั้นตามอารมณ์เพลง","2","0","7/4/2017"," 16:59:47","0","1","N","0","0","0","0","3","2","349","7"
"1616554","1","0","timemachine2708","[BTS] &#65294;&#183;&#176;&#8756; Kleptomania :&#8231; .&#65377; &#10085;KOOKV","2","0","6/5/2017"," 14:10:39","0","1","N","0","0","0","0","225","2","1020","4"
"1616096","1","2","Lippokor","Love is not meant (รักที่ไม่ตั้งใจ)","2","0","4/4/2017"," 13:41:03","0","1","N","0","0","0","0","1","2","5","0"
"1625115","1","12","yumi121255","&#32043;&#33394; ซือซื่อ โฉมสะคราญเร้นรัก","2","0","18/4/2017"," 21:42:56","0","1","N","0","0","0","0","6","1","28","0"
"1617935","1","22","JG690","ใบสมัคร Owen High School","2","0","6/4/2017"," 23:27:38","0","1","N","0","0","0","0","0","1","32","1"
"1618258","1","26","BewBew1B","&#9836; ABOUT US &#9834; [MARKBAM ft.GOT7]","2","0","31/5/2017"," 6:52:36","0","1","N","0","0","0","0","1578","15","18355","404"
"1617700","1","0","1629900658119","[Kai x aichi] King of heart ปริศนานักเวทย์พเนจร","2","0","4/6/2017"," 19:15:17","0","1","N","0","0","0","0","34","21","1426","82"
"1617817","1","26","tsushisana","[Fic BTS] Dead Leaves","2","0","6/4/2017"," 0:31:29","0","1","N","0","0","0","0","10","1","180","4"
"1615760","1","4","Kunyarat_16","รักแรง เกลียดแรง","2","0","2/4/2017"," 22:42:57","0","1","N","0","0","0","0","0","0","9","0"
"1617920","1","2","beamoanchisa","My Sister น้องสาวตัวร้ายกับพี่ชายขี้หวง","2","0","3/6/2017"," 0:07:26","0","1","N","0","0","0","0","6","3","105","3"
"1619185","1","2","Mrsnerfgirls","BE MY VALENTINES เพราะเธอคือดอกไม้ของฉัน:)","2","0","16/5/2017"," 23:36:50","0","1","N","0","0","0","0","40","12","411","4"
"1624083","1","26","AugustLie","[Fic NCT] Beauty And The Beast #โฉมงามมาร์คชาน | #MARKHYUCK #MARKCHAN","2","0","1/5/2017"," 9:34:11","0","1","N","0","0","0","0","156","3","969","9"
"1624084","1","26","kammn","Fall in love you","2","0","16/4/2017"," 10:43:18","0","1","N","0","0","0","0","0","1","1","0"
"1628879","1","29","neso","Welcome to the new world","2","0","5/6/2017"," 7:30:31","0","1","N","0","0","0","0","147","25","3198","411"
"1626481","1","26","kankanchaa","WGM Love Is Coming  [MarkBam]","2","0","21/4/2017"," 19:17:19","0","1","N","0","0","0","0","54","2","325","4"
"1631979","1","26","shyxxmzt","[Fic EXO  ] Arcade Love เกมนี้มีรัก {chanxsoo}","2","0","9/5/2017"," 2:22:43","0","1","N","0","0","0","0","9","6","68","0"
"1631634","1","26","ginkr","GOT7 THE MOON #MARKBAM","2","0","27/4/2017"," 18:21:11","0","1","N","0","0","0","0","2","1","70","3"
"1623859","1","0","orange96","Blossom: MINREN","2","0","18/4/2017"," 20:27:50","0","1","N","0","0","0","0","24","2","221","1"
"1629714","1","1","dumbdumb","Brother เเกล้งให้โดนใจ","2","0","2/5/2017"," 18:18:54","0","1","N","0","0","0","0","1","0","1","0"
"1623855","1","26","AKK0920","{OS/SF} EXO CHANBAEK","2","0","16/4/2017"," 16:01:19","0","1","N","0","0","0","0","3","1","48","0"
"1632148","1","22","Fringkypearl","ครอบครัวหน้ากาก อิๆ","2","0","21/5/2017"," 12:33:44","0","1","N","0","0","0","0","26","6","1090","41"
"1628819","1","26","ChrisLovegood","Home [MarkJin]","2","0","8/5/2017"," 13:40:33","0","1","N","0","0","0","0","61","5","604","4"
"1625760","1","2","khaninkorn","[Destiny] พรหมลิขิต ดลหัวใจ","2","0","29/5/2017"," 22:21:43","0","1","N","0","0","0","0","7","10","438","19"
"1631638","1","30","whatifxy","[Osomatsu-san] Omegaverse Matsu! (allkara)","2","0","22/5/2017"," 13:22:23","0","1","N","0","0","0","0","49","3","524","29"
"1631639","1","2","taenggu0903","Fic Taeny [Teayeon x Tiffany] สะดุดรักยัยคนซื่อบื้อ","2","0","28/5/2017"," 20:48:12","0","1","N","0","0","0","0","120","10","1431","25"
"1616427","1","26","amzanf1312","[TWICE/OSfic] CONFIDENT #DubChaengDay","1","0","4/4/2017"," 1:01:53","0","1","N","0","0","0","0","21","0","442","1"
"1615474","1","26","yeolly_new","[ChanBaek]  - อันธพาล -","2","0","7/5/2017"," 1:26:27","0","1","N","0","0","0","0","87","5","492","2"
"1622415","1","26","657382027","Hate เกลียด(รัก)","2","0","13/4/2017"," 12:03:38","0","1","N","0","0","0","0","11","1","1340","46"
"1615468","1","2","queenpoy","Love in my  forgetful  ไขหัวใจยัยขี้ลืม [แก้ใหม่]","2","0","30/4/2017"," 16:52:54","0","1","N","0","0","0","0","4","5","60","1"
"1617397","1","26","punnatoon16","[TWICE] You And Me (SaTzu)","2","0","10/5/2017"," 14:33:15","0","1","N","0","0","0","0","38","2","972","15"
"1618324","1","23","fa-iboat","Our Last Promise สัญญาสุดท้ายของสองเรา","2","0","25/4/2017"," 15:28:58","0","1","N","0","0","0","0","3","4","85","3"
"1619879","1","26","milduckq","[Fic] Bad remember | ความทรงจำกับตัวแทน | Seulrene (ft.wendy) |","2","0","26/5/2017"," 20:05:08","0","1","N","0","0","0","0","54","9","1271","56"
"1628907","1","22","My_tongtang","เชื่อสิ ฉันนะก็แค่ตัวประกอบมีแต่ชื่อ","2","0","28/5/2017"," 17:43:30","0","1","N","0","0","0","0","41","10","381","22"
"1628911","1","2","nut393","LOVE love!!!รักใสใสของยัยตัวแสบขี้อ้อน","2","0","23/4/2017"," 14:38:33","0","1","N","0","0","0","0","0","0","5","0"
"1615559","1","30","swada","{Fic Reborn} Life change....","2","0","16/4/2017"," 9:34:12","0","1","N","0","0","0","0","48","5","1548","23"
"1624975","1","22","MyraM","Valencia วาเลนเซีย จอมโจรขมังเวทย์","2","0","19/4/2017"," 21:23:58","0","1","N","0","0","0","0","7","1","26","0"
"1615671","1","2","Jenny-sd","promise love ขยับใจให้ใกล้เธอ","2","0","10/5/2017"," 18:21:32","0","1","N","0","0","0","0","1","2","16","1"
"1627956","1","0","keetweety","มาเฟียแทขี้หื่น","2","0","24/4/2017"," 22:51:34","0","1","N","0","0","0","0","3","6","27","0"
"1621728","1","26","Seohyo1","(OS/SF)&#9643;M&#9898;NST&#8710;X House&#9643;","2","0","20/5/2017"," 20:30:31","0","1","N","0","0","0","0","4","4","186","10"
"1622618","1","1","piyanan12","คำสาปร้ายเปลี่ยนชะตารัก (BL)","2","0","3/6/2017"," 14:31:44","0","1","N","0","0","0","0","170","14","2137","136"
"1630691","1","2","namnis","&#10085;Engine{fhakram} หลี่ให้รักฉบับเด็กวิศวะเถื่อนๆ","2","0","26/4/2017"," 3:21:16","0","1","N","0","0","0","0","28","0","33","0"
"1615611","1","2","boongee999","Fond cage ขังรัก","2","0","27/5/2017"," 18:13:25","0","1","N","0","0","0","0","40","7","633","2"
"1615689","1","2","Min3721","รักสุดเกรียนของยัยเพี้ยนๆ","2","0","2/4/2017"," 21:21:14","0","1","N","0","0","0","0","0","0","0","0"
"1631443","3","4","0Nut_Nut0","In loveความลับทำให้เลิฟ","2","0","28/4/2017"," 9:02:02","0","1","N","0","0","0","0","0","1","7","0"
"1631444","1","0","7019june","Story Feel Good","2","0","4/5/2017"," 20:34:41","0","1","N","0","0","0","0","0","2","10","0"
"1619176","1","26","taebear","(sf/os) metanoia&#10048; | kookv","2","0","9/4/2017"," 0:41:00","0","1","N","0","0","0","0","37","1","252","0"
"1621415","1","17","makornmk","อาจารย์ลึกลับกับศิษย์สุดอัจฉริยะ","2","0","16/4/2017"," 23:35:25","0","1","N","0","0","0","0","84","5","1525","11"
"1616999","1","22","dnplaylyonlytata","closefriend.","2","0","4/4/2017"," 21:25:27","0","1","N","0","0","0","0","0","0","2","0"
"1626804","1","26","bioboii","EXO-APINK &#12302;&#9829;CHAOS&#9825;&#12303;","2","0","20/4/2017"," 0:00:20","0","1","N","0","0","0","0","30","4","607","20"
"1616545","1","2","Yotakaf","ONLY U นายหน้าหวาน","2","0","5/4/2017"," 11:36:57","0","1","N","0","0","0","0","0","2","5","0"
"1616275","1","2","870418924","รักเราสอง","2","0","4/4/2017"," 23:58:11","0","1","N","0","0","0","0","4","4","140","0"
"1620833","1","22","JaaNS","ลำนำรักไอศูรย์ (Yuri)","2","0","8/5/2017"," 1:03:30","0","1","N","0","0","0","0","13","11","585","9"
"1629505","1","27","ohslytherjn","COACHELLA [BeexCris]","1","0","25/4/2017"," 6:17:44","0","1","N","0","0","0","0","73","0","1177","21"
"1618109","1","26","Faykee13579","MY BOOK [markbam]","2","0","19/4/2017"," 22:17:25","0","1","N","0","0","0","0","2","2","32","0"
"1627175","1","26","serene27","[Fic EXO] &#22826;&#23376;&#30340;&#24515; ดวงใจรัชทายาท {Chanho"," Chanlu"," Chanlay"," Chanbaek}","2","0","5/6/2017"," 1:44:51","0","1","N","0","0","0","0","58","9","709","16"
"1619748","1","2","b1255919","Don't love เสพติดความเจ็บปวด","2","0","21/5/2017"," 10:29:25","0","1","N","0","0","0","0","2","1","31","1"
"1621655","1","12","tidtee6514","อุบัติรักใต้แสงจันทร์","2","0","28/5/2017"," 19:00:45","0","1","N","0","0","0","0","58","4","829","9"
"1627116","1","24","Reader_man","The  Wonderland  ดินแดนออนไลน์","2","0","25/4/2017"," 21:02:04","0","1","N","0","0","0","0","19","6","342","17"
